"","Name","ISO_time","Season","StartLat","StartLon","MaxWind","MinPres","MeanSpeed","TotalDist"
"282","IRMA","10/2/78 12:00",1978,31.7,-31.5,45,0,10.2197404447873,858.45819736213
"283","JULIET","10/7/78 18:00",1978,18,-55.6,45,1006,15.5645337986689,1494.19524467221
"284","KENDRA","10/28/78 18:00",1978,23.5,-72.7,70,0,22.9736700739407,3308.20849064746
"285","SUBTROP:SUBTROP 1","1/18/78 12:00",1978,22,-44,40,0,11.738443706897,1338.18258258626
"286","UNNAMED","6/21/78 12:00",1978,25.2,-86.5,30,0,39.8851447206736,44272.5106399477
"287","ANA","6/19/79 12:00",1979,10,-45,50,1005,13.1392890208079,1497.8789483721
"288","BOB","7/9/79 12:00",1979,22,-96,65,986,12.961523695736,2255.30512305807
"289","CLAUDETTE","7/15/79 12:00",1979,12.5,-46.3,45,997,14.4701344468604,4948.78598082625
"290","DAVID","8/25/79 12:00",1979,11.7,-36.1,150,924,17.4194940630213,5748.43304079702
"291","ELENA","8/30/79 0:00",1979,25.5,-89.1,35,1004,7.34241541250897,572.708402175699
"292","FREDERIC","8/29/79 6:00",1979,11,-25.5,115,943,15.5878774246673,6359.85398926425
"293","GLORIA","9/4/79 12:00",1979,15.5,-21,85,975,13.1577462045816,3473.64499800953
"294","HENRI","9/15/79 0:00",1979,20.3,-86.8,75,983,6.68925923399665,1565.28666075522
"295","SUBTROP:SUBTROP 1","10/23/79 12:00",1979,29,-66,65,980,30.2249734599012,1632.14856683466
"296","UNNAMED","6/11/79 12:00",1979,17.4,-81.1,30,0,28.7666040544353,37281.5188545482
"297","ALLEN","7/31/80 12:00",1980,11,-30,165,0,18.3404109228107,5061.95341469577
"298","BONNIE","8/14/80 0:00",1980,12.7,-35.5,85,975,19.0832876873107,2747.99342697275
"299","CHARLEY","8/20/80 12:00",1980,36,-73,70,989,17.2963835709359,2283.12263136354
"300","DANIELLE","9/4/80 18:00",1980,28.3,-90.6,50,1004,8.25602887357669,594.434078897522
"301","EARL","9/4/80 12:00",1980,17.7,-24,65,0,21.7144274556277,3517.73724781169
"302","FRANCES","9/6/80 0:00",1980,12.5,-19,100,958,13.2619792835756,4853.88441778867
"303","GEORGES","9/1/80 0:00",1980,15.6,-38,70,993,21.9324683086939,4211.03391526923
"304","HERMINE","9/20/80 12:00",1980,14.6,-77.2,60,993,11.5815869404693,1320.3009112135
"305","IVAN","10/1/80 0:00",1980,33.6,-20,90,970,14.460820055493,3904.4214149831
"306","JEANNE","11/7/80 18:00",1980,13.6,-82.6,85,986,7.57202118026046,1590.1244478547
"307","KARL","11/25/80 0:00",1980,36,-46,75,985,15.0197895146861,1171.54358214552
"308","UNNAMED","7/17/80 0:00",1980,30.5,-76.5,30,0,24.535022585657,17518.0061261591
"309","ARLENE","5/6/81 18:00",1981,18.4,-83.6,50,999,14.0683302840597,928.509798747939
"310","BRET","6/29/81 12:00",1981,36,-65,60,0,14.7721973647558,797.698657696812
"311","CINDY","8/2/81 18:00",1981,36.1,-67.8,50,1002,15.139593314936,1090.05071867539
"312","DENNIS","8/7/81 6:00",1981,10.5,-25.7,70,0,16.3459869404132,5884.55529854874
"313","EMILY","8/31/81 12:00",1981,29.8,-72.7,80,966,9.4151967897807,2655.08549471816
"314","FLOYD","9/3/81 12:00",1981,16.2,-60.3,100,975,15.469307221952,3434.18620327334
"315","GERT","9/7/81 0:00",1981,14.8,-54,90,988,21.0284595145335,4542.14725513923
"316","HARVEY","9/11/81 18:00",1981,14,-49,115,946,16.5532673420169,3376.86653777145
"317","IRENE","9/21/81 12:00",1981,13.5,-32.5,105,0,18.997263693392,5471.21194369689
"318","JOSE","10/29/81 12:00",1981,25,-47.5,45,0,17.8282581903233,1604.5432371291
"319","KATRINA","11/3/81 0:00",1981,16.9,-81.2,75,980,11.3056017485319,1356.67220982383
"320","SUBTROP:SUBTROP 3","11/12/81 12:00",1981,31,-74,60,978,8.85156729404836,1062.1880752858
"321","UNNAMED","4/6/81 12:00",1981,21,-61.5,30,0,35.4456956471407,26796.9459092384
"322","ALBERTO","6/2/82 12:00",1982,21.7,-87.1,75,985,5.66118508481642,577.440878651275
"323","BERYL","8/28/82 12:00",1982,13.7,-22.2,60,989,12.5547592644902,2787.15655671683
"324","CHRIS","9/9/82 0:00",1982,26.2,-91,55,994,8.024133104321,770.316778014816
"325","DEBBY","9/13/82 12:00",1982,19.8,-69.5,115,950,21.3575125414796,3844.35225746632
"326","ERNESTO","9/30/82 12:00",1982,24.8,-65.4,60,997,14.0942840593441,930.22274791671
"327","SUBTROP:SUBTROP 1","6/18/82 0:00",1982,25.8,-86.4,60,984,30.1976081241768,2174.22778494073
"328","UNNAMED","9/6/82 0:00",1982,16.8,-53,30,0,15.0025884974707,2700.46592954473
"329","ALICIA","8/15/83 12:00",1983,27.3,-90.5,100,963,8.88541230026371,1279.49937123797
"330","BARRY","8/23/83 18:00",1983,26,-76,70,986,11.6736838070079,1681.01046820913
"331","CHANTAL","9/10/83 12:00",1983,30.2,-64.4,65,994,10.639956386755,1276.7947664106
"332","DEAN","9/26/83 18:00",1983,28,-73,55,999,8.77739790005124,895.294585805226
"333","UNNAMED","7/23/83 12:00",1983,10,-38,30,0,25.6270762536513,7226.83550352968
"334","ARTHUR","8/28/84 18:00",1984,10.5,-51,45,1004,8.33231599014075,1649.79856604787
"335","BERTHA","8/30/84 12:00",1984,13.1,-41,35,1007,15.5938005138175,2058.38166782391
"336","CESAR","8/31/84 0:00",1984,36.6,-66.9,50,989,16.0747821706194,1157.3843162846
"337","DIANA","9/8/84 12:00",1984,28.5,-77.4,115,949,10.8355221736381,2080.42025733851
"338","EDOUARD","9/14/84 0:00",1984,20.3,-96.1,55,998,2.06026351155417,86.5310674852751
"339","FRAN","9/15/84 12:00",1984,13.7,-21.3,55,994,13.0466154066148,1643.87354123346
"340","GUSTAV","9/16/84 18:00",1984,28.6,-65.5,45,1006,7.02630494321583,463.736126252245
"341","HORTENSE","9/23/84 0:00",1984,31.3,-58.3,65,993,12.1988919750517,2927.73407401241
"342","ISIDORE","9/25/84 12:00",1984,23.4,-73,50,999,13.7070160145803,2056.05240218705
"343","JOSEPHINE","10/7/84 6:00",1984,24.1,-68.9,90,965,10.5970060532792,3560.59403390181
"344","KLAUS","11/5/84 18:00",1984,14.7,-68.8,80,971,13.1610827252457,2605.89437959865
"345","LILI","12/12/84 12:00",1984,34.5,-60.5,70,980,13.4916794425972,3966.55375612357
"346","SUBTROP:SUBTROP 1","8/18/84 6:00",1984,33,-65,50,1000,21.3434755230251,1792.85194393411
"347","UNNAMED","6/11/84 12:00",1984,28,-75.5,30,0,35.419413031941,17001.3182553317
"348","ANA","7/15/85 18:00",1985,29.4,-64.2,60,996,16.7335402688995,1606.41986581435
"349","BOB","7/21/85 6:00",1985,26,-85,65,1002,9.47160284118791,1136.59234094255
"350","CLAUDETTE","8/9/85 18:00",1985,31.5,-80.5,75,980,19.3709877938187,3486.77780288737
"351","DANNY","8/12/85 0:00",1985,18.5,-80.7,80,988,12.5284797602525,2706.15162821454
"352","ELENA","8/28/85 0:00",1985,19.8,-74,110,953,12.4913465463041,2398.3385368904
"353","FABIAN","9/15/85 18:00",1985,23.6,-70.8,55,994,19.1180816844375,1835.335841706
"354","GLORIA","9/16/85 12:00",1985,13.3,-23.6,125,920,18.3136857928382,6922.57322969285
"355","HENRI","9/21/85 18:00",1985,29.6,-74.3,50,996,10.0910863876891,847.651256565882
"356","ISABEL","10/7/85 0:00",1985,17.8,-69.2,60,997,9.78796689958628,2055.47304891312
"357","JUAN","10/26/85 0:00",1985,24.5,-90.5,75,971,10.1058742358992,1697.78687163106
"358","KATE","11/15/85 18:00",1985,21.1,-63.8,105,954,14.3861803252358,2848.46370439669
"359","UNNAMED","9/8/85 12:00",1985,20,-27,30,0,19.6243582527098,4827.59213016661
"360","ANDREW","6/5/86 0:00",1986,26.2,-75.8,45,999,12.0761855495607,1159.31381275782
"361","BONNIE","6/23/86 18:00",1986,25.6,-87.2,75,992,9.77105534628048,1172.52664155366
"362","CHARLEY","8/13/86 12:00",1986,30.1,-84,70,980,14.9781363988305,4763.04737482809
"363","DANIELLE","9/7/86 6:00",1986,10.5,-52,50,1000,21.6555286509824,1819.06440668252
"364","EARL","9/10/86 18:00",1986,21.8,-50.8,90,979,14.2460809824096,3248.10646398938
"365","FRANCES","11/18/86 18:00",1986,22.8,-62.8,75,1000,8.88942673815524,693.375285576109
"366","UNNAMED","7/23/86 12:00",1986,24,-54.9,30,0,36.7341785952426,13665.1144374303
"367","ARLENE","8/8/87 0:00",1987,34.3,-77.5,65,987,13.6915953803049,6654.11535482818
"368","BRET","8/18/87 0:00",1987,14.8,-20,45,1000,15.8586984176798,2473.95695315805
"369","CINDY","9/5/87 12:00",1987,15.2,-31.3,45,1000,17.7879962782991,2348.01550873548
"370","DENNIS","9/8/87 18:00",1987,10.8,-18.4,45,1000,12.66225434855,3722.70277847369
"371","EMILY","9/20/87 0:00",1987,9.8,-51.3,110,958,27.1783180488061,4565.95743219943
"372","FLOYD","10/9/87 6:00",1987,15,-82.6,65,993,12.8556437182182,1542.67724618619
"373","UNNAMED","5/24/87 12:00",1987,21.2,-68.5,40,0,23.0445284305779,19495.6710522689
"374","ALBERTO","8/5/88 18:00",1988,32,-77.5,35,1002,22.1025173461525,1723.99635299989
"375","BERYL","8/8/88 0:00",1988,30.4,-90.3,45,1001,5.806194430295,418.04599898124
"376","CHRIS","8/21/88 12:00",1988,14.9,-43.3,45,1005,20.2153894045072,4609.10878422764
"377","DEBBY","8/31/88 18:00",1988,20.1,-91,65,987,7.21672867774919,519.604464797942
"378","ERNESTO","9/3/88 0:00",1988,32.5,-60.5,55,994,34.6944115147573,1873.49822179689
"379","FLORENCE","9/7/88 6:00",1988,22.8,-92,70,983,9.65608813548425,1042.8575186323
"380","GILBERT","9/8/88 18:00",1988,12,-54,160,888,18.0637327473011,4985.5902382551
"381","HELENE","9/19/88 18:00",1988,13.4,-31.6,125,938,16.0351474999639,4233.27893999047
"382","ISAAC","9/28/88 18:00",1988,9,-45.5,40,1005,15.255691134458,1098.40976168098
"383","JOAN:MIRIAM","10/10/88 18:00",1988,8.9,-42.2,125,932,10.2378392311963,3009.92473397171
"384","KEITH","11/17/88 18:00",1988,14.9,-74.3,65,945,21.6627877158482,4809.13887291831
"385","UNNAMED","9/7/88 0:00",1988,12.5,-17.5,50,994,12.2016201534247,951.72637196713
"386","ALLISON","6/24/89 18:00",1989,27,-96,45,999,4.65586017740124,782.184509803408
"387","BARRY","7/9/89 18:00",1989,12.8,-37.8,45,1005,14.9455450378463,1614.1188640874
"388","CHANTAL","7/30/89 12:00",1989,22.5,-90,70,984,11.0849725875566,997.647532880097
"389","COSME","6/22/89 18:00",1989,20.7,-98.8,35,1005,15.3362578263919,368.070187833406
"390","DEAN","7/31/89 6:00",1989,14.8,-41.8,90,968,19.1306844926444,4247.01195736706
"391","ERIN","8/18/89 0:00",1989,14.3,-22.4,90,968,16.7055620301543,3708.63477069425
"392","FELIX","8/26/89 0:00",1989,16.8,-21,75,979,10.179331110269,3847.78715968167
"393","GABRIELLE","8/30/89 12:00",1989,11.6,-21,125,937,13.5866694938025,4646.64096688047
"394","HUGO","9/10/89 12:00",1989,13.2,-20,140,918,19.1738671628531,7017.63538160422
"395","IRIS","9/16/89 18:00",1989,11.3,-44,60,1001,14.8623545897045,1872.65667830277
"396","JERRY","10/12/89 12:00",1989,19.4,-92.4,75,983,9.83346091770049,1062.01377911165
"397","KAREN","11/28/89 12:00",1989,17.1,-84,50,1000,5.49773258053501,791.673491597042
"398","NOT NAMED","6/15/89 18:00",1989,20.7,-94.3,30,0,27.3651737509391,10508.2267203606
"399","RAYMOND","10/5/89 18:00",1989,33.4,-108,20,1007,0,0
"400","ARTHUR","7/22/90 6:00",1990,8.8,-41.9,60,995,18.0085751120042,2377.13191478455
"401","BERTHA","7/24/90 12:00",1990,34,-75,70,973,10.4310527497812,2315.69371045143
"402","CESAR","7/31/90 0:00",1990,10.1,-22.2,45,1000,11.2782784639805,2097.75979430036
"403","DIANA","8/4/90 0:00",1990,13.2,-79.5,85,980,13.5831873349084,1466.98423217011
"404","EDOUARD","8/2/90 18:00",1990,38,-23,40,1003,6.98255433882759,1843.39434545048
"405","FRAN","8/11/90 12:00",1990,9,-32.1,35,0,25.828842679338,2014.64972898837
"406","GUSTAV","8/24/90 6:00",1990,12.6,-45.9,105,956,13.3815068926684,3291.85069559642
"407","HORTENSE","8/25/90 0:00",1990,12.5,-35,55,993,13.5090995963578,2107.41953703182
"408","ISIDORE","9/4/90 0:00",1990,7.2,-23.4,85,978,12.4735446174029,4116.26972374296
"409","JOSEPHINE","9/21/90 6:00",1990,14,-32,75,980,8.56127611034947,3184.79471305
"410","KLAUS","10/3/90 12:00",1990,15.6,-59.3,70,985,7.59524356661394,1139.28653499209
"411","LILI","10/6/90 6:00",1990,36,-44,65,987,15.5901057077823,3554.54410137437
"412","MARCO","10/9/90 12:00",1990,22.5,-79.5,55,989,9.40298249122027,959.104214104467
"413","NANA","10/16/90 0:00",1990,22.2,-60.4,75,989,6.97383434695213,962.389139879393
"414","NOT NAMED","5/24/90 18:00",1990,18.8,-84,30,0,13.7870173241347,3639.77257357156
"415","RACHEL","10/3/90 0:00",1990,28.5,-105,25,1004,0,0
"416","ANA","6/29/91 12:00",1991,25.9,-78,45,1000,16.1710867041537,2425.66300562305
"417","BOB","8/16/91 0:00",1991,25.6,-74.3,100,950,14.4429646704136,4679.520553214
"418","CLAUDETTE","9/4/91 12:00",1991,26.7,-55.9,115,944,11.7827149446117,3039.94045570983
"419","DANNY","9/7/91 0:00",1991,10.4,-25.8,45,998,19.7413135147126,2250.50974067723
"420","ERIKA","9/8/91 18:00",1991,24.2,-49.1,50,997,22.3891729204956,2418.03067541352
"421","FABIAN","10/15/91 0:00",1991,18.9,-85.7,40,1002,16.7828249657205,1006.96949794323
"422","GRACE","10/25/91 18:00",1991,27.1,-64.9,90,0,10.0693146424485,1087.48598138444
"423","NOT NAMED","7/5/91 18:00",1991,23.4,-96.2,65,0,41.1189128245097,12829.100801247
"424","ANDREW","8/16/92 18:00",1992,10.8,-35.5,150,922,14.8200502534228,4623.85567906791
"425","BONNIE","9/17/92 18:00",1992,33.8,-59,95,965,7.94118622398158,2906.47415797726
"426","CHARLEY","9/21/92 18:00",1992,30,-33,95,965,10.7001082215711,1926.01947988279
"427","DANIELLE","9/22/92 12:00",1992,32.5,-74.6,55,1001,6.69404132477333,722.95646307552
"428","EARL","9/26/92 18:00",1992,26.2,-69.1,55,990,10.20236942624,1775.21228016577
"429","FRANCES","10/22/92 12:00",1992,26.3,-60.8,75,976,19.493370418161,3625.76689777795
"430","LESTER","8/24/92 18:00",1992,35,-107,20,1006,0,0
"431","NOT NAMED","6/25/92 12:00",1992,24.5,-85.5,30,0,25.5799230284109,5832.22245047769
"432","SUBTROP:SUBTROP 1","4/21/92 12:00",1992,24,-59,45,1002,5.81465155268091,488.430730425196
"433","ARLENE","6/18/93 0:00",1993,20.5,-91.9,35,1000,7.20692213058309,648.622991752478
"434","BRET","8/4/93 12:00",1993,10.4,-40.3,50,1002,16.5562783435688,2980.13010184238
"435","CINDY","8/14/93 12:00",1993,14.1,-59.5,40,1007,12.0704466148683,869.072156270517
"436","DENNIS","8/23/93 12:00",1993,13.6,-30.8,45,1000,9.25084632077906,1165.60663641816
"437","EMILY","8/22/93 18:00",1993,19.9,-52.6,100,960,10.3688079557192,3794.98371179323
"438","FLOYD","9/7/93 12:00",1993,24.7,-67.5,70,966,29.5703215999901,4080.70438079864
"439","GERT","9/14/93 18:00",1993,10.6,-80.7,85,970,9.08458723971962,1471.70313283458
"440","HARVEY","9/18/93 18:00",1993,26.7,-61.8,65,990,22.4535071014593,1751.37355391383
"441","LIDIA","9/13/93 18:00",1993,27.9,-104.2,35,1001,21.5789729532283,388.421513158109
"442","NOT NAMED","9/29/93 18:00",1993,30,-63.2,30,0,23.0936056113367,692.808168340101
"443","ONE","5/31/93 12:00",1993,21.5,-84,35,999,19.6111643234905,1294.33684535037
"444","ALBERTO","6/30/94 6:00",1994,21.7,-83.6,55,993,6.36936893685275,1222.91883587573
"445","BERYL","8/14/94 12:00",1994,28.7,-87.2,50,999,11.3599242344983,1363.19090813979
"446","CHRIS","8/16/94 12:00",1994,11.3,-39.4,70,979,18.4972456656718,3329.50421982093
"447","DEBBY","9/9/94 12:00",1994,13.1,-56.8,60,1006,14.2853503026894,685.696814529093
"448","ERNESTO","9/21/94 18:00",1994,10.1,-29.9,50,997,5.71364910467018,617.07410330438
"449","FLORENCE","11/2/94 0:00",1994,22.7,-47,95,972,14.0519508904047,2360.727749588
"450","GORDON","11/8/94 12:00",1994,11.9,-82.3,75,980,10.181778325079,3543.25885712749
"451","NOT NAMED","7/20/94 6:00",1994,32.2,-78.9,30,0,53.7394942044162,12575.0416438334
"452","ROSA","10/15/94 0:00",1994,28,-101.5,25,1010,0,0
"453","ALLISON","6/3/95 0:00",1995,17.4,-84.3,65,982,19.8285841287987,4164.00266704774
"454","BARRY","7/5/95 6:00",1995,32,-72,60,989,9.93779502643246,1431.04248380627
"455","CHANTAL","7/12/95 0:00",1995,17.1,-54.9,60,991,18.241391118037,4487.38221503709
"456","DEAN","7/28/95 18:00",1995,26.2,-86.6,40,999,6.9116307914439,912.335264470594
"457","ERIN","7/31/95 0:00",1995,22.3,-73.2,85,973,11.2729267418879,2029.12681353982
"458","FELIX","8/8/95 0:00",1995,14.3,-30.8,120,929,17.5390341999688,7261.16015878707
"459","GABRIELLE","8/9/95 18:00",1995,23.7,-94.8,60,988,4.02858701447995,265.886742955677
"460","HUMBERTO","8/22/95 0:00",1995,13.2,-33,95,968,11.4872737854155,2825.86935121222
"461","IRIS","8/22/95 12:00",1995,13.2,-49.3,95,957,13.8241619379903,5474.36812744417
"462","JERRY","8/22/95 18:00",1995,23.7,-78.7,35,1002,6.80882065096744,898.764325927702
"463","KAREN","8/26/95 12:00",1995,15.4,-32.7,45,1000,13.1948082691724,2454.23433806606
"464","LUIS","8/27/95 12:00",1995,11.3,-22.7,120,935,15.828262050353,6267.99177193977
"465","MARILYN","9/12/95 18:00",1995,11.7,-50.9,100,949,9.69854386129565,4597.10979025414
"466","NOEL","9/26/95 18:00",1995,10.4,-37.7,65,987,9.94565683094795,2685.32734435595
"467","NOT NAMED","8/5/95 18:00",1995,20.2,-95.2,30,0,35.9728078765267,5395.921181479
"468","OPAL","9/27/95 18:00",1995,19.1,-87.3,130,916,10.1599046228075,2377.41768173696
"469","PABLO","10/4/95 18:00",1995,8.3,-31.4,50,994,18.9314952311962,1817.42354219484
"470","ROXANNE","10/7/95 18:00",1995,14,-82.1,100,956,5.86220265593556,1969.70009239435
"471","SEBASTIEN","10/20/95 12:00",1995,13.8,-53.8,55,1001,10.5475865505484,1202.42486676252
"472","TANYA","10/27/95 0:00",1995,24.6,-59.2,75,970,18.2524545883476,3175.92709837249
"473","ARTHUR","6/17/96 18:00",1996,26.8,-77.8,45,992,21.9334169404991,2895.21103614588
"474","BERTHA","7/5/96 0:00",1996,9.8,-34,100,960,20.9115571137878,6398.93647681908
"475","CESAR","7/24/96 18:00",1996,11.8,-62.6,75,985,15.3435888369331,1472.98452834557
"476","DOLLY","8/19/96 6:00",1996,17.3,-80.2,70,989,10.7500163258756,1290.00195910507
"477","EDOUARD","8/19/96 18:00",1996,12.4,-19.9,125,933,14.2197943988608,6228.26994670103
"478","FRAN","8/23/96 12:00",1996,14,-21,105,946,12.8467969748734,5549.8162931453
"479","GUSTAV","8/26/96 0:00",1996,12.7,-23,40,1005,11.198817030563,1948.59416331796
"480","HORTENSE","9/3/96 12:00",1996,14.9,-41,120,935,14.2588921557679,4534.32770553419
"481","ISIDORE","9/24/96 12:00",1996,8.6,-23.3,100,960,17.4667971878472,3458.42584319374
"482","JOSEPHINE","10/4/96 18:00",1996,22.7,-96.2,60,970,20.6336009190683,5818.67545917727
"483","KYLE","10/11/96 12:00",1996,17.3,-86.5,45,1001,4.01121111860438,168.470866981384
"484","LILI","10/14/96 12:00",1996,12.8,-80.4,100,960,16.4539481647048,5923.42133929372
"485","MARCO","11/13/96 12:00",1996,10.5,-77.5,65,983,6.49457837421934,2104.24339324707
"486","ANA","6/30/97 12:00",1997,32,-77.2,40,1000,11.8292137833718,1348.53037130439
"487","BILL","7/11/97 6:00",1997,30.4,-69.9,65,986,22.1558567233246,1329.35140339948
"488","CLAUDETTE","7/13/97 0:00",1997,31.3,-73.6,40,1003,11.4510892060019,1099.30456377619
"489","DANNY","7/16/97 12:00",1997,27.4,-92.6,70,984,10.7025074803699,2889.67701969986
"490","ERIKA","9/3/97 6:00",1997,10.9,-44.1,110,946,13.2043550446454,5308.15072794747
"491","FABIAN","10/4/97 18:00",1997,24.2,-64.5,40,1004,11.0670073769816,1128.83475245212
"492","GRACE","10/14/97 12:00",1997,20,-68.7,40,999,19.9013087449325,1552.30208210474
"493","NOT NAMED","7/17/97 6:00",1997,12,-51.5,30,0,12.71790724865,610.459547935202
"494","RICK","11/10/97 18:00",1997,17,-93,25,1009,0,0
"495","SUBTROP","5/31/97 18:00",1997,28.5,-77.4,45,1003,20.1498724326081,1088.09311136084
"496","ALEX","7/27/98 12:00",1998,11.3,-25.4,45,1002,15.566713506618,2428.40730703241
"497","BONNIE","8/19/98 12:00",1998,14.7,-48.1,100,954,16.0834009563164,4632.01947541913
"498","CHARLEY","8/21/98 6:00",1998,25.3,-92.3,60,1001,8.78556513549861,632.5606897559
"499","DANIELLE","8/24/98 6:00",1998,13.4,-34.3,90,960,18.4966227251509,6769.76391740525
"500","EARL","8/31/98 12:00",1998,21.6,-93.5,85,964,21.739452055208,4304.41150693118
"501","FRANCES","9/8/98 18:00",1998,25.5,-94.5,55,990,7.53728892494312,949.698404542834
"502","GEORGES","9/15/98 12:00",1998,9.7,-25.1,135,937,13.2019871155832,5069.56305238394
"503","HERMINE","9/17/98 12:00",1998,26.9,-90.3,40,999,7.41142050275676,622.559322231568
"504","IVAN","9/19/98 0:00",1998,13.4,-26.6,80,975,16.4319499083265,3549.30118019852
"505","JEANNE","9/21/98 6:00",1998,9.6,-17.4,90,969,14.269665725694,4623.37169512485
"506","KARL","9/23/98 12:00",1998,33.3,-65.4,90,970,22.8107914013933,3558.48345861736
"507","LISA","10/5/98 0:00",1998,13.9,-46.4,65,995,24.6841119848693,3110.19811009353
"508","MITCH","10/22/98 0:00",1998,11.6,-76.1,155,905,17.8383991857268,7385.09726289089
"509","NICOLE","11/24/98 0:00",1998,28.3,-28,75,979,15.5228058545332,3259.78922945197
"510","ARLENE","6/11/99 18:00",1999,27.1,-58.1,50,1006,5.57325628196646,869.427979986768
"511","BRET","8/18/99 18:00",1999,19.5,-94.4,125,944,6.17526024609864,963.340598391388
"512","CINDY","8/19/99 0:00",1999,13.5,-18.9,120,942,12.8532578479169,3933.09690146258
"513","DENNIS","8/24/99 0:00",1999,21.5,-67.7,90,962,7.80014578288783,2995.25598062893
"514","EMILY","8/24/99 6:00",1999,11.5,-53.6,45,1004,8.8532553006453,956.151572469692
"515","FLOYD","9/7/99 18:00",1999,14.6,-45.6,135,921,16.4626482453072,4741.24269464846
"516","GERT","9/11/99 12:00",1999,12.6,-24.2,130,930,14.7470306898427,4335.62702281376
"517","HARVEY","9/19/99 6:00",1999,25,-87.8,50,994,8.99999860579993,701.999891252394
"518","IRENE","10/12/99 12:00",1999,15.9,-82,95,958,18.8161001115603,3499.79462075022
"519","JOSE","10/17/99 18:00",1999,9.8,-50.8,85,979,15.1393781899068,2906.76061246211
"520","KATRINA","10/28/99 18:00",1999,11.4,-80.9,35,999,9.84524878322102,945.143883189218
"521","LENNY","11/13/99 18:00",1999,16.7,-81.6,135,933,9.00072339168982,2106.16927365542
"522","NOT NAMED","7/2/99 18:00",1999,20.2,-95,30,0,25.4997093195712,5048.94244527509
"523","ALBERTO","2000-08-03 18:00:00",2000,10.8,-18,110,950,16.1109721482618,8409.92746139268
"524","BERYL","2000-08-13 18:00:00",2000,22.5,-93.5,45,1007,8.19005160430764,442.262786632613
"525","CHRIS","2000-08-17 12:00:00",2000,14.2,-51.9,35,1008,11.7396780202911,633.942613095718
"526","DEBBY","2000-08-19 18:00:00",2000,12,-44.5,75,991,16.3016477648619,2249.62739155094
"527","ERNESTO","2000-09-01 12:00:00",2000,14.8,-45.2,35,1008,15.4159423976994,924.956543861964
"528","FLORENCE","2000-09-10 18:00:00",2000,30.9,-70.9,70,985,11.5690231743427,2013.01003233563
"529","GORDON","2000-09-14 12:00:00",2000,19.8,-87.3,70,981,13.6373621981211,2372.90102247307
"530","HELENE","2000-09-15 12:00:00",2000,14.9,-52.2,60,986,20.5153153473765,5169.85946753888
"531","ISAAC","2000-09-21 12:00:00",2000,11.5,-23,120,943,19.7558517730783,6163.82575320042
"532","JOYCE","2000-09-25 12:00:00",2000,11.2,-29.6,80,975,14.4917426281263,2434.61276152521
"533","KEITH","2000-09-28 18:00:00",2000,16.1,-82.9,120,939,6.47500441596872,1359.75092735343
"534","LESLIE","2000-10-04 12:00:00",2000,29,-81.4,60,973,26.4161792719618,4120.92396642604
"535","MICHAEL","2000-10-15 12:00:00",2000,30,-71.2,85,965,15.4341508267391,2037.30790912956
"536","NADINE","2000-10-19 12:00:00",2000,26.2,-59.9,50,999,15.0791337755938,1176.17243449631
"537","SUBTROP:UNNAMED","2000-10-25 00:00:00",2000,21.5,-69.5,55,976,16.7345929070506,2008.15114884607
"538","UNNAMED","2000-06-07 18:00:00",2000,21,-93,30,0,50.8123577691904,10670.59513153
"539","ALLISON","2001-06-05 12:00:00",2001,27.5,-95,50,1000,8.35000386095485,2855.70132044656
"540","BARRY","2001-08-02 12:00:00",2001,25.7,-84.8,60,990,7.24807349289285,1087.21102393393
"541","CHANTAL","2001-08-14 18:00:00",2001,12.8,-37,60,997,19.008728323888,3763.72820812983
"542","DEAN","2001-08-22 12:00:00",2001,17.9,-64.3,60,994,18.2400224853745,3173.76391245517
"543","ERIN","2001-09-01 18:00:00",2001,12.5,-34.3,105,968,14.8510945874186,5524.60718651971
"544","FELIX","2001-09-07 18:00:00",2001,13.9,-28.4,100,962,11.9631489679567,3301.82911515605
"545","GABRIELLE","2001-09-11 18:00:00",2001,25.8,-84.1,70,975,15.536579046032,3821.99844532387
"546","HUMBERTO","2001-09-21 12:00:00",2001,25.1,-64.2,90,970,13.5061576993617,2106.96060110042
"547","IRIS","2001-10-04 12:00:00",2001,12.3,-58.2,125,948,17.4973019177873,2309.64385314793
"548","JERRY","2001-10-06 12:00:00",2001,10.6,-50.6,45,1004,18.1303116785721,1087.81870071433
"549","KAREN","2001-10-11 06:00:00",2001,27.5,-63,70,982,14.0707198038828,1604.06205764264
"550","LORENZO","2001-10-27 12:00:00",2001,27.2,-34.9,35,1007,13.6568334213847,1311.05600845293
"551","MICHELLE","2001-10-29 18:00:00",2001,13.3,-83.6,120,933,9.05570584738743,1901.69822795136
"552","NOEL","2001-11-04 00:00:00",2001,33.9,-50.4,65,986,10.9239722053507,786.525998785253
"553","OLGA","2001-11-23 06:00:00",2001,30.5,-51,80,973,9.35470536138224,2638.02691190979
"554","UNNAMED","2001-07-11 18:00:00",2001,10.9,-42.1,30,1005,54.3577124938977,2935.31647467047
"555","ARTHUR","2002-07-14 18:00:00",2002,34.3,-76.8,50,992,21.9189510502079,2630.27412602495
"556","BERTHA","2002-08-04 18:00:00",2002,29,-88.5,35,1007,5.46686468468501,754.427326486531
"557","CRISTOBAL","2002-08-05 18:00:00",2002,32,-77.2,45,999,6.05333267769742,472.159948860399
"558","DOLLY","2002-08-29 12:00:00",2002,9.5,-31.2,50,997,13.3741738260034,2086.37111685653
